period_end,Revenue,OperatingIncome,CostOfRevenue,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime
2008-06-30,337614000,34201000.0,230087000.0,0.1013020787052669,0.3724290132522583,,,55706310.0,0,0.1013020787052669,,34200999.99999998,0.0,34200999.99999998,303413000.00000006,,,0.11272094471891439,0.0,0.18359895587862085,,,,inf,,,,,False,False,False,False
2008-09-30,341269000,34074000.0,224496000.0,0.0998449903155575,0.4411430060863495,,,56309385.0,0,0.0998449903155575,,34073999.99999999,0.0,34073999.99999999,307195000.0,,,0.11091977408486464,0.0,0.18330176272400267,,,,inf,,,,0.012464858130666556,False,False,False,False
2009-03-31,394098000,36471000.0,259268000.0,0.0925429715451486,0.6131430268287659,,,65026170.0,0,0.0925429715451486,,36470999.99999997,0.0,36470999.99999997,357627000.00000006,,,0.10198055515942578,0.0,0.18182679160130524,,,,inf,,,,0.1641693386936638,False,False,False,False
2009-06-30,408509000,52782000.0,269243000.0,0.1292064556717232,0.5905709862709045,,,67403985.0,0,0.1292064556717232,,52781999.99999997,0.0,52781999.99999997,355727000.00000006,,,0.14837782906554733,0.0,0.1894823417958153,,,,inf,,,,-0.0053127979710704265,False,False,False,False
2009-09-30,423120000,49337000.0,275274000.0,0.1166028549820381,0.6595709919929504,,,69814800.0,0,0.1166028549820381,,49336999.999999955,0.0,49336999.999999955,373783000.0,,,0.1319936968776,0.0,0.186778959984804,,,,inf,,,,0.05075802511476479,False,False,False,False
2010-03-31,493665000,58345000.0,307162000.0,0.118187434798902,1.0534290075302124,,,81454725.0,0,0.118187434798902,,58344999.999999955,0.0,58344999.999999955,435320000.0,,,0.13402784158779738,0.0,0.1871145938619866,,,,inf,,,,0.1646329554848669,False,False,False,False
2010-06-30,519819000,77342000.0,314934000.0,0.1487864044984889,1.5521429777145386,,,85770135.0,0,0.1487864044984889,,77342000.0,0.0,77342000.0,442477000.0,,,0.17479326609066687,0.0,0.19384088890496004,,,,inf,,,,0.01644077919691256,False,False,False,False
2010-09-30,553219000,69501000.0,344469000.0,0.1256301753916622,2.316570997238159,,,91281135.0,0,0.1256301753916622,,69500999.99999999,0.0,69500999.99999999,483718000.0,,,0.14368082229728887,0.0,0.18870733567905268,,,,inf,,,,0.09320484454559219,False,False,False,False
2010-12-31,595922000,,,,2.509999990463257,,,98327130.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2011-03-31,718553000,102240000.0,438151000.0,0.1422859552461683,3.396857023239136,,,118561245.0,0,0.1422859552461683,,102239999.99999997,0.0,102239999.99999997,616313000.0,,,0.16588973459914033,0.0,0.19237180620885816,,,,inf,,,,,False,False,False,False
2011-06-30,788610000,115114000.0,489978000.0,0.1459707586766589,3.752713918685913,,,130120650.0,0,0.1459707586766589,,115113999.99999997,0.0,115113999.99999997,673496000.0,,,0.17092009455141527,0.0,0.1932018156009835,,,,inf,,,,0.09278240115006509,False,False,False,False
2011-09-30,821839000,96842000.0,536617000.0,0.1178357318160856,1.6181429624557495,,,135603435.0,0,0.1178357318160856,,96841999.99999997,0.0,96841999.99999997,724997000.0,,,0.13357572514093158,0.0,0.18703999464825372,,,,inf,,,,0.07646816016724678,False,False,False,False
2011-12-31,875575000,61872000.0,575155000.0,0.0706644205236558,0.989857017993927,,,144469875.0,0,0.0706644205236558,,61871999.99999993,0.0,61871999.99999993,813703000.0,,,0.07603757144805898,0.0,0.17754619928892976,,,,inf,,,,0.12235360973907472,False,False,False,False
2012-03-31,869791000,-1935000.0,623933000.0,-0.0022246723638207,1.6434290409088137,,,143515515.0,0,-0.0022246723638207,,0.0,0.0,0.0,869791000.0,,,0.0,0.0,0.165,,,,inf,,,,0.0689293267936828,False,False,False,False
2012-06-30,889163000,16154000.0,643428000.0,0.0181676475516862,0.9784290194511414,,,146711895.0,0,0.0181676475516862,,16153999.999999955,0.0,16153999.999999955,873009000.0,,,0.018503818402788464,0.0,0.1680531300364601,,,,inf,,,,0.0036997393626745367,False,False,False,False
2012-09-30,905089000,16135000.0,662638000.0,0.017826976131629,0.7777140140533447,,,149339685.0,0,0.017826976131629,,16134999.99999996,0.0,16134999.99999996,888954000.0,,,0.01815054547254409,0.0,0.16799484000296977,,,,inf,,,,0.01826441651804278,False,False,False,False
2012-12-31,945239000,,,,1.3227139711380005,,,155964435.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2013-03-31,1023961000,31822000.0,736952000.0,0.0310773554852186,2.7039999961853027,,,168953565.0,0,0.0310773554852186,,31821999.99999992,0.0,31821999.99999992,992139000.0000001,,,0.03207413477345404,0.0,0.1702922322376199,,,,inf,,,,,False,False,False,False
2013-06-30,1069372000,57117000.0,760674000.0,0.0534117220200267,3.015571117401123,,,176446380.0,0,0.0534117220200267,,57116999.99999999,0.0,57116999.99999999,1012255000.0,,,0.056425505430943775,0.0,0.17431020839610573,,,,inf,,,,0.020275384799911977,False,False,False,False
2013-09-30,1105999000,57120000.0,798900000.0,0.0516456163161087,4.417285919189453,,,182489835.0,0,0.0516456163161087,,57119999.9999999,0.0,57119999.9999999,1048879000.0,,,0.05445814054814702,0.0,0.17398559319044427,,,,inf,,,,0.03618060666531653,False,False,False,False
2013-12-31,1175230000,,,,5.259571075439453,,,193912950.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2014-03-31,1270089000,97595000.0,869186000.0,0.0768410717674115,5.02899980545044,,,209564685.0,0,0.0768410717674115,,97594999.99999991,0.0,97594999.99999991,1172494000.0,,,0.08323709972076608,0.0,0.17873412145392642,,,,inf,,,,,False,False,False,False
2014-06-30,1340407000,129600000.0,914848000.0,0.0966870510225625,6.294285774230957,,,221167155.0,0,0.0966870510225625,,129599999.99999994,0.0,129599999.99999994,1210807000.0,,,0.10703605116257169,0.0,0.18266094844182434,,,,inf,,,,0.032676499837099415,False,False,False,False
2014-09-30,1409432000,110407000.0,954394000.0,0.0783343928618053,6.445428848266602,,,232556280.0,0,0.0783343928618053,,110406999.99999996,0.0,110406999.99999996,1299025000.0,,,0.08499220569273105,0.0,0.17902371393930064,,,,inf,,,,0.0728588453816339,False,False,False,False
2014-12-31,1484728000,,,,4.880143165588379,,,244980120.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2015-03-31,1573129000,97456000.0,1046401000.0,0.0619504185607156,5.952713966369629,,,259566285.0,0,0.0619504185607156,,97455999.99999997,0.0,97455999.99999997,1475673000.0,,,0.06604173146760832,0.0,0.17589688569215536,,,,inf,,,,,False,False,False,False
2015-06-30,1644694000,74835000.0,1121752000.0,0.0455008652065369,9.384857177734377,,,271374510.0,0,0.0455008652065369,,74835000.0,0.0,74835000.0,1569859000.0,,,0.04766988627641081,0.0,0.17286553123560777,,,,inf,,,,0.06382579338376448,False,False,False,False
2015-09-30,1738355000,73641000.0,1173958000.0,0.0423624633633521,10.326000213623049,,,286828575.0,0,0.0423624633633521,,73640999.99999994,0.0,73640999.99999994,1664714000.0,,,0.044236427398339856,0.0,0.17229901052072608,,,,inf,,,,0.06042262394265974,False,False,False,False
2015-12-31,1823333000,,,,11.437999725341797,427388000.0,4888463826.61,300849945.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2016-03-31,1957736000,49453000.0,1418581000.0,0.0252603006738395,10.222999572753906,428080000.0,4376261657.1,323026440.0,0,0.0252603006738395,,49452999.99999985,0.0,49452999.99999985,1908283000.0,2095499217.1000004,1.293298036559567,0.025914919328003157,0.0,0.16927596168912054,1.0981071555424433,,,inf,,,,,False,True,False,False
2016-06-30,2105204000,70370000.0,1525397000.0,0.033426689289969,9.14799976348877,428300000.0,3918088298.7,347358660.0,0,0.033426689289969,,70369999.99999991,0.0,70369999.99999991,2034834000.0,1465525638.6999998,0.9255075837635894,0.034582673574355405,0.0,0.17070614113976865,0.7202187690494654,2095499217.1000004,0.03358149667905209,29.778303497228976,-629973578.4000006,-0.3006317412381726,0.10047925356975025,0.06631668363654653,False,True,True,False
2016-09-30,2290188000,106036000.0,1593768000.0,0.046300129072373,9.854999542236328,428730000.0,4225133953.74,377881020.0,0,0.046300129072373,,106035999.99999978,0.0,106035999.99999978,2184152000.0,1557064933.7399998,0.9344505115669605,0.04854790325948001,0.0,0.17301040403781423,0.7128922042696662,1465525638.6999998,0.07235356188927504,13.821019641442557,91539295.03999996,0.06246174930190935,0.5366865324864248,0.07338092443904509,False,True,True,False
2016-12-31,2477541000,153934000.0,1719716000.0,0.0621317669414956,12.380000114440918,429150000.0,5312877049.11,408794265.0,0,0.0621317669414956,,153933999.99999994,0.0,153933999.99999994,2323607000.0,2426541784.1099997,1.2864783283532886,0.06624786377386535,0.0,0.17593089752268778,1.0442995670567354,1557064933.7399998,0.09886164453672296,10.115146320760848,869476850.3699999,0.5584075728181456,0.15041271053980643,0.06384857830407409,False,True,True,False
2017-03-31,2636635000,256942000.0,1740731000.0,0.0974507279164541,14.781000137329102,430410000.0,6361890269.11,435044775.0,0,0.0974507279164541,,256941999.99999994,0.0,256941999.99999994,2379693000.0,3290210494.1099997,1.6734079854460218,0.1079727511069705,0.0,0.18281550393265014,1.382619730406401,2426541784.1099997,0.10588814158592387,9.443928139852574,863668710.0,0.3559257523013452,0.22928747486270226,0.02413747247275455,True,True,True,True
2017-06-30,2785464000,127807000.0,1991696000.0,0.0458835583586792,14.940999984741213,431000000.0,6439570993.42,459601560.0,0,0.0458835583586792,,127807000.0,0.0,127807000.0,2657657000.0,3194505433.42,1.4230256174592884,0.04809010342568661,0.0,0.17293486706523828,1.2020006469683635,3290210494.1099997,0.03884462718382148,25.743585985978857,-95705060.68999958,-0.029087823062180024,0.5718125438307426,0.11680666371670623,False,True,True,False
2017-09-30,2984859000,208627000.0,2086239000.0,0.0698950938721058,18.13500022888184,434656992.0,7882504649.41,492501735.0,0,0.0698950938721058,,208626999.99999982,0.0,208626999.99999982,2776232000.0,4405143914.41,1.839281677255359,0.07514753810200293,0.0,0.1773993437868305,1.5867347953665256,3194505433.42,0.0653080748642353,15.312042225694675,1210638480.9899998,0.3789752455339869,0.1469964589390798,0.04461636697286364,True,True,True,True
2017-12-31,3285755000,245303000.0,2214334000.0,0.0746565096910755,19.19599914550781,,,542149575.0,0,0.0746565096910755,,245302999.99999976,0.0,245302999.99999976,3040452000.0,,,0.08067978050631938,0.0,0.1783121637835427,,4405143914.41,0.055685581394417226,17.957969997961722,,,,0.09517216140437834,False,False,True,False
2018-03-31,3700856000,446578000.0,2300579000.0,0.1206688398575897,29.53499984741211,,,610641240.0,0,0.1206688398575897,,446577999.99999994,0.0,446577999.99999994,3254278000.0,,,0.1372279811374443,0.0,0.1876426168876783,,,,inf,,,,0.07032704347906171,False,False,False,False
2018-06-30,3907270000,462213000.0,2402431000.0,0.1182956386428375,39.14300155639648,,,644699550.0,0,0.1182956386428375,,462212999.9999997,0.0,462212999.9999997,3445057000.0,,,0.13416701087964575,0.0,0.18713755679514157,,,,inf,,,,0.05862406346353932,False,False,False,False
2018-09-30,3999374000,480668000.0,2531128000.0,0.1201858090791208,37.41299819946289,,,659896710.0,0,0.1201858090791208,,480667999.99999964,0.0,480667999.99999964,3518706000.0000005,,,0.13660362644676752,0.0,0.18753959836371664,,,,inf,,,,0.021378165876500876,False,False,False,False
2018-12-31,4186841000,,,,26.766000747680664,436084992.0,11672251221.92,690828765.0,0,,,,0.0,,,,,,,,,,,inf,,,,,False,False,False,False
2019-03-31,4520992000,459084000.0,2870614000.0,0.1015449706613061,35.65599822998047,436599008.0,15567373456.46,745963680.0,0,0.1015449706613061,,459083999.9999996,0.0,459083999.9999996,4061908000.0000005,10300417776.46,2.83252733849708,0.1130217621866373,0.0,0.18364859076079515,2.5358569855496476,,,inf,,,,,True,True,False,False
2019-06-30,4923116000,706419000.0,3005657000.0,0.1434902204213754,36.73199844360352,437220000.0,16059964359.51,812314140.0,0,0.1434902204213754,,706419000.0,0.0,706419000.0,4216697000.0,10324534219.51,2.808659801619609,0.16752899247918454,0.0,0.19264228375906545,2.448488525381359,10300417776.46,0.06858158720653162,14.581173179741766,24116443.050001144,0.002341307272518161,0.9669879904124645,0.03810746082875327,True,True,True,True
2019-09-30,5244905000,980239000.0,3097919000.0,0.1868935662323722,26.761999130249023,437835008.0,11717340103.29,865409325.0,0,0.1868935662323722,,980239000.0,0.0,980239000.0,4264666000.0,5607025778.290001,1.7475399253517159,0.22985129433348356,0.0,0.20292546356502478,1.3147631674532076,10324534219.51,0.09494268498308313,10.532670317657225,-4717508441.219999,-0.4569221565758819,0.17203974204060396,0.011375965595820547,False,True,True,False
2019-12-31,5467434000,,,,32.35699844360352,438251008.0,14180487183.76,902126610.0,0,,,,0.0,,,,,,,,,5607025778.290001,,inf,,,,,False,False,False,False
2020-03-31,5767691000,958256000.0,3599701000.0,0.1661420488718969,37.54999923706055,438807008.0,16477202815.62,951669015.0,0,0.1661420488718969,,958255999.9999999,0.0,958255999.9999999,4809435000.0,9757842800.62,2.426016323252108,0.19924502566309762,0.0,0.19787542923441112,2.028895868354599,,,inf,,,,,True,True,False,False
2020-06-30,6148286000,1357928000.0,3643707000.0,0.2208628551111643,45.50400161743164,439804000.0,20012841927.35,1014467190.0,0,0.2208628551111643,,1357928000.0,0.0,1357928000.0,4790358000.0,12850088737.349998,3.177734091554326,0.2834710892171316,0.0,0.21177272972082672,2.6824902726163677,9757842800.62,0.13916272558866383,7.1858322389846885,3092245936.7299976,0.31689851946923353,0.30514043255527445,-0.0039665781947360035,True,True,True,True
2020-09-30,6435637000,1314863000.0,3867751000.0,0.2043096899343452,50.00299835205078,441015008.0,22052072718.25,1061880105.0,0,0.2043096899343452,,1314862999.9999995,0.0,1314862999.9999995,5120774000.000001,14554555613.25,3.3063944470601507,0.25677036323024593,0.0,0.20736710993299057,2.842256973896914,12850088737.349998,0.10232326226496988,9.772948769073283,1704466875.9000015,0.13264242066638865,0.43548173072942736,0.06897522064112982,True,True,True,True
2020-12-31,6644442000,,,,54.073001861572266,441795008.0,23889182290.02,1096332930.0,0,,,,0.0,,,,,,,,,14554555613.25,,inf,,,,,False,False,False,False
2021-03-31,7163282000,1959856000.0,3868511000.0,0.2735974934394597,52.16600036621094,437816000.0,22839109616.33,1181941530.0,0,0.2735974934394597,,1959855999.9999998,0.0,1959855999.9999998,5203426000.0,14493886086.330002,3.389244627737572,0.3766472320352014,0.0,0.22714679328580822,2.785450602416562,,,inf,,,,,True,True,False,False
2021-06-30,7341777000,1847630000.0,4018008000.0,0.2516597820936266,52.82099914550781,443403008.0,23420989906.68,1211393205.0,0,0.2516597820936266,,1847629999.9999998,0.0,1847629999.9999998,5494147000.0,14867819701.68,3.262898300078247,0.336290601616593,0.0,0.22048794926673787,2.706119749194916,14493886086.330002,0.12747650899109822,7.844582565952059,373933615.3499985,0.02579940349487611,0.8316799875698869,0.05587107417305437,True,True,True,True
2021-09-30,7483467000,1755253000.0,4206589000.0,0.2345507770662983,61.03400039672852,442596000.0,27013404439.59,1234772055.0,0,0.2345507770662983,,1755253000.0,0.0,1755253000.0,5728214000.0,18295165384.59,3.715851125602151,0.3064223857558394,0.0,0.2155596936497135,3.193869046196598,14867819701.68,0.11805718896373649,8.47047103846568,3427345682.91,0.23052106843364023,0.3386820217795516,0.042602973673620204,True,True,True,True
2022-03-31,7867767000,1971626000.0,4284705000.0,0.250595372232045,37.45899963378906,443963008.0,16630410154.09,1298181555.0,0,0.250595372232045,,1971625999.9999998,0.0,1971625999.9999998,5896141000.0,7464461599.09,1.8205584218711865,0.3343926137451597,0.0,0.22017478126795137,1.2659910268580754,18295165384.59,0.10776759644166423,9.279227086977958,-10830703785.5,-0.5919981349074162,0.15400525006261562,0.02931576927817292,False,True,True,False
2022-06-30,7970141000,1578283000.0,4690755000.0,0.1980244766058718,17.48699951171875,444273984.0,7769018941.28,1315073265.0,0,0.1980244766058718,,1578282999.9999998,0.0,1578282999.9999998,6391858000.0,-1516195323.7200003,0.2154554968649178,0.24692084836678158,0.0,0.20574193998051896,-0.2372072914823828,7464461599.09,0.21143963017941036,4.729482354615745,-8980656922.810001,-1.2031218599751177,0.14947362249788979,0.08407482114148901,False,False,True,False
2022-09-30,7925589000,1533018000.0,4788665000.0,0.1934263813074334,23.54400062561035,444705984.0,10470157965.51,1307722185.0,0,0.1934263813074334,,1533017999.9999998,0.0,1533017999.9999998,6392571000.0,1236846780.5100002,0.6378633832162365,0.23981243227490157,0.0,0.20456905132535877,0.19348189961597614,-1516195323.7200003,-1.0110953226255341,inf,2753042104.2300005,1.8157568890763918,0.35767533882388464,0.00011154816017500124,False,False,True,False
2023-03-31,8161503000,1714317000.0,4803625000.0,0.2100491784417649,34.54800033569336,457060992.0,15790543305.05,1346647995.0,0,0.2100491784417649,,1714316999.9999995,0.0,1714316999.9999995,6447186000.000001,6282392310.049999,1.4492147899952006,0.2659015886931134,0.0,0.2088737621343637,0.9744394391677235,1236846780.5100002,1.3860382927084305,0.7214807882731143,5045545529.539999,4.0793618167155055,0.25360234657266867,0.00854351089725891,False,True,False,False
2023-06-30,8187301000,1827183000.0,4673470000.0,0.2231728136048741,44.04899978637695,444540992.0,19581586061.64,1350904665.0,0,0.2231728136048741,,1827182999.9999993,0.0,1827182999.9999993,6360118000.000001,10043380396.64,2.078808610412574,0.28728759434966444,0.0,0.21240245306769462,1.5791185629952145,6282392310.049999,0.29084191337064996,3.4382939804332686,3760988086.59,0.5986554008372756,0.32697334632160996,-0.013504806593140017,True,True,True,True
2023-09-30,8541668000,1916394000.0,4930788000.0,0.2243582869294381,37.7599983215332,454504000.0,17162070277.13,1409375220.0,0,0.2243582869294381,,1916393999.9999998,0.0,1916393999.9999998,6625274000.000001,7211027057.129999,1.5903940391189852,0.2892550557154315,0.0,0.21272708419304617,1.0884118992105078,10043380396.64,0.1908116514874939,5.240770111281918,-2832353339.51,-0.2820119549049004,0.403557793874488,0.041690421467023064,False,True,True,False
2024-03-31,9370440000,2632534000.0,4977073000.0,0.2809402760169213,60.733001708984375,432760000.0,26282813819.58,1546122600.0,0,0.2809402760169213,,2632534000.0,0.0,2632534000.0,6737906000.0,15366251219.580002,2.900739164301194,0.3907050647486029,0.0,0.22946633568351948,2.2805677638690716,7211027057.129999,0.3650706035552934,2.739196172634427,8155224162.450003,1.1309379507023782,0.24402975672585214,0.01700035349481377,True,True,True,True
2024-06-30,9559310000,2602837000.0,5174143000.0,0.2722829367391579,67.48799896240234,435115008.0,29365041208.43,1577286150.0,0,0.2722829367391579,,2602836999.9999995,0.0,2602836999.9999995,6956473000.0,18228445058.43,3.2212542488743936,0.3741604402115842,0.0,0.2267364726349114,2.620357336027898,15366251219.580002,0.1693865968222236,5.903654827244274,2862193838.8499985,0.18626493852989534,0.4762712373911713,0.03243841632697153,True,True,True,True
2024-09-30,9824703000,2909477000.0,5119884000.0,0.2961389265405784,70.927001953125,429164992.0,30439386225.8,1621075995.0,0,0.2961389265405784,,2909477000.0,0.0,2909477000.0,6915226000.0,18993607230.8,3.401791962518651,0.42073491162834015,0.0,0.23442126041867611,2.7466357904716343,18228445058.43,0.15961191372461425,6.26519647979001,765162172.3699989,0.041976272244688195,0.791772161434697,-0.005929297792142685,True,True,True,True
2025-03-31,10542801000,3346999000.0,5263147000.0,0.3174677203904351,93.25299835205078,427756992.0,39889622070.05,1739562165.0,0,0.3174677203904351,,3346998999.9999995,0.0,3346998999.9999995,7195802000.000001,27607258905.050003,4.543457431159167,0.46513217011807706,0.0,0.2417468080694827,3.8365784529716076,18993607230.8,0.17621713239244582,5.67481712148704,8613651674.250004,0.4535026743251867,0.27983419056002773,0.04057365587184014,True,True,True,True
2025-06-30,11079166000,3774694000.0,5325311000.0,0.3407019986883489,133.91299438476562,425571008.0,56989488004.62,1828062390.0,0,0.3407019986883489,,3774693999.9999995,0.0,3774693999.9999995,7304472000.000001,44082259614.62,6.801999652352695,0.5167647983317616,0.0,0.2502661917247406,6.034968662296193,27607258905.050003,0.13672831529498647,7.313774018516469,16475000709.57,0.596763364527883,0.18640745226722258,0.015101860779382248,True,True,True,True
2025-09-30,11510307000,3248247000.0,6164250000.0,0.2822033330648782,119.89199829101562,426405686.0,51122629777.19,1899200655.0,0,0.2822033330648782,,3248246999.999999,0.0,3248246999.999999,8262060000.000001,37713122122.19,5.187637196678552,0.3931521920683218,0.0,0.22987011169127308,4.564614892918957,44082259614.62,0.07368603670494941,13.571092227475319,-6369137492.43,-0.14448300854155077,0.3377474408511739,0.13109612850867247,True,True,True,True
